"ActivityNames" "SubjectID" "TimeBodyAcceleroMean.X" "TimeBodyAcceleroMean.Y" "TimeBodyAcceleroMean.Z" "TimeBodyAcceleroStdDev.X" "TimeBodyAcceleroStdDev.Y" "TimeBodyAcceleroStdDev.Z" "TimeGravityAcceleroMean.X" "TimeGravityAcceleroMean.Y" "TimeGravityAcceleroMean.Z" "TimeGravityAcceleroStdDev.X" "TimeGravityAcceleroStdDev.Y" "TimeGravityAcceleroStdDev.Z" "TimeBodyAcceleroJerkMean.X" "TimeBodyAcceleroJerkMean.Y" "TimeBodyAcceleroJerkMean.Z" "TimeBodyAcceleroJerkStdDev.X" "TimeBodyAcceleroJerkStdDev.Y" "TimeBodyAcceleroJerkStdDev.Z" "TimeBodyGyroMean.X" "TimeBodyGyroMean.Y" "TimeBodyGyroMean.Z" "TimeBodyGyroStdDev.X" "TimeBodyGyroStdDev.Y" "TimeBodyGyroStdDev.Z" "TimeBodyGyroJerkMean.X" "TimeBodyGyroJerkMean.Y" "TimeBodyGyroJerkMean.Z" "TimeBodyGyroJerkStdDev.X" "TimeBodyGyroJerkStdDev.Y" "TimeBodyGyroJerkStdDev.Z" "TimeBodyAcceleroMagMean" "TimeBodyAcceleroMagStdDev" "TimeGravityAcceleroMagMean" "TimeGravityAcceleroMagStdDev" "TimeGravityAcceleroJerkMagMean" "TimeGravityAcceleroJerkMagStdDev" "TimeBodyGyroMagMean" "TimeBodyGyroMagStdDev" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStdDev" "FreqBodyAcceleroMean.X" "FreqBodyAcceleroMean.Y" "FreqBodyAcceleroMean.Z" "FreqBodyAcceleroStdDev.X" "FreqBodyAcceleroStdDev.Y" "FreqBodyAcceleroStdDev.Z" "FreqBodyAcceleroJerkMean.X" "FreqBodyAcceleroJerkMean.Y" "FreqBodyAcceleroJerkMean.Z" "FreqBodyAcceleroJerkStdDev.X" "FreqBodyAcceleroJerkStdDev.Y" "FreqBodyAcceleroJerkStdDev.Z" "FreqBodyGyroMean.X" "FreqBodyGyroMean.Y" "FreqBodyGyroMean.Z" "FreqBodyGyroStdDev.X" "FreqBodyGyroStdDev.Y" "FreqBodyGyroStdDev.Z" "FreqBodyAcceleroMagMean" "FreqBodyAcceleroMagStdDev" "FreqBodyBodyAcceleroJerkMagMean" "FreqBodyBodyAcceleroJerkMagStdDev" "FreqBodyBodyGyroMagMean" "FreqBodyBodyGyroMagStdDev" "FreqBodyBodyGyroJerkMagMean" "FreqBodyBodyGyroJerkMagStdDev"
"SITTING" 17 0.27735702 -0.01415627 -0.11362409 -0.99444391 -0.96185863 -0.9657292 0.26935656 0.94488375 -0.00281467 -0.13580388 -0.99019662 -0.96672011 0.66347822 0.07507099 0.00560971 -0.00155448 -0.9943406 -0.988637 0.00190244 -0.04254916 -0.06692459 0.08600538 -0.98963833 -0.98612868 -0.38159381 -0.0942477 -0.04111342 -0.05109032 -0.99525594 -0.99498188 0.00891401 -0.97274735 -0.11763902 -0.97274735 -0.11763902 -0.99281472 -0.08006389 -0.96717774 -0.1864107 -0.9963348 -0.17901437 -0.99396938 -0.96992799 -0.9748416 -0.99465731 -0.95978914 -0.99962124 -0.99454262 -0.98832742 -0.98882807 -0.99461316 -0.98991581 -0.99980681 -0.98841107 -0.98879398 -0.9816171 -0.99004126 -0.9848131 -0.99988685 -0.97362676 -0.46380441 -0.99142725 -0.83989856 -0.98336929 -0.40763012 -0.99520456
"SITTING" 18 0.27727002 -0.01286913 -0.11190478 -0.99434799 -0.97492813 -0.97757272 0.07442053 0.90981647 0.12988648 0.16187742 -0.99404377 -0.98403548 0.21718089 0.07662289 0.0069456 0.00278757 -0.99162466 -0.98400272 -0.02934306 -0.0333057 -0.06857963 0.08481405 -0.99195696 -0.98675334 -0.16532582 -0.09547232 -0.03971256 -0.05230304 -0.99417019 -0.99422416 0.05895115 -0.98367415 -0.22218344 -0.98367415 -0.22218344 -0.98986957 -0.15579007 -0.97763499 -0.18805926 -0.99487344 -0.1450024 -0.99314492 -0.97653853 -0.98299644 -0.99490657 -0.97498007 -0.99979726 -0.99192471 -0.98364239 -0.98868967 -0.99203906 -0.98569474 -0.99982023 -0.9899615 -0.9887027 -0.98302739 -0.9925754 -0.98571009 -0.99989708 -0.98478147 -0.75342614 -0.99040708 -0.86032839 -0.98653524 -0.59894641 -0.99480819
"SITTING" 19 0.27383032 -0.01673926 -0.10870765 -0.97635766 -0.95038894 -0.95192962 0.30624561 0.58137151 0.36034353 0.48912659 -0.96935501 -0.96996981 0.45719979 0.07537471 0.0137921 0.00173107 -0.98704329 -0.97926773 -0.04933249 -0.02141513 -0.05202079 0.09689807 -0.98462531 -0.95975831 -0.48548029 -0.10098613 -0.04251702 -0.05908017 -0.98846475 -0.98746592 -0.08608127 -0.96207407 -0.07917557 -0.96207407 -0.07917557 -0.98642398 -0.11304732 -0.94222904 0.04894941 -0.98945032 -0.16006425 -0.97923803 -0.96076318 -0.96633509 -0.97520425 -0.94805307 -0.99956437 -0.98677559 -0.97914157 -0.98398048 -0.98857699 -0.98099986 -0.99973494 -0.98174366 -0.96818868 -0.96823578 -0.98557605 -0.95559861 -0.99983122 -0.96263258 -0.46105095 -0.98375165 -0.75506468 -0.96423877 -0.4107168 -0.98672742
"SITTING" 20 0.27804544 -0.01472293 -0.10836963 -0.98308186 -0.9361227 -0.9291064 0.11411081 0.92445452 0.07333854 0.15167914 -0.98582903 -0.96698353 0.03595162 0.07465684 0.0059743 0.00160135 -0.98207823 -0.97089686 0.14907828 -0.03640593 -0.06506893 0.06428821 -0.97630902 -0.96010451 -0.26841345 -0.09599708 -0.04072992 -0.04658351 -0.97741491 -0.9796841 -0.14865198 -0.95273804 -0.13881426 -0.95273804 -0.13881426 -0.97877458 -0.19263162 -0.93957444 0.00390529 -0.98301028 -0.16436363 -0.98120306 -0.94519862 -0.94759746 -0.98397838 -0.9350317 -0.99914928 -0.9822436 -0.97115829 -0.97321146 -0.98356576 -0.97277658 -0.99948247 -0.96991328 -0.96464307 -0.95096336 -0.97843354 -0.9580157 -0.99957949 -0.94691345 -0.5969704 -0.97173046 -0.75573276 -0.95339907 -0.55892442 -0.97610835
"SITTING" 21 0.27753962 -0.01440097 -0.11205789 -0.99177729 -0.96687756 -0.95956786 0.06775384 0.94003137 0.02152067 -0.05677661 -0.9929364 -0.97935536 0.05879741 0.07571098 0.01210201 -0.00017535 -0.98943939 -0.9790028 0.08406481 -0.01987128 -0.06530775 0.0831326 -0.9884105 -0.97638049 -0.26024807 -0.10111478 -0.03914834 -0.05264099 -0.98947297 -0.98972266 -0.17816177 -0.974735 -0.24376619 -0.974735 -0.24376619 -0.98594723 -0.12015668 -0.96497111 -0.09651226 -0.99030735 -0.15363159 -0.99061023 -0.96806095 -0.97085934 -0.99237523 -0.96756129 -0.9996042 -0.98975919 -0.97918044 -0.98343432 -0.99002782 -0.98034717 -0.99974035 -0.98489356 -0.97983094 -0.97683973 -0.98955931 -0.97472322 -0.99983374 -0.97482923 -0.75449562 -0.98534236 -0.8419242 -0.9778397 -0.66901259 -0.99001427
"SITTING" 22 0.27358382 -0.01234684 -0.10582737 -0.97846682 -0.92805913 -0.91756485 0.35064536 0.83930593 0.20855388 0.31555149 -0.97200999 -0.95422502 0.67222376 0.08076873 -0.00084272 -0.01268525 -0.98166415 -0.96478283 0.05898588 -0.03604307 -0.07936174 0.08044268 -0.98109917 -0.95017348 -0.5222006 -0.09864932 -0.04234098 -0.0517194 -0.98567125 -0.98027562 -0.2488376 -0.94216735 -0.10111158 -0.94216735 -0.10111158 -0.97930371 -0.04378096 -0.94207743 0.02015306 -0.98547603 -0.02933857 -0.97850537 -0.93954601 -0.94663531 -0.97862319 -0.92699525 -0.99916167 -0.98094451 -0.96312947 -0.97533072 -0.98429961 -0.96977606 -0.99951373 -0.97726673 -0.95916175 -0.94836705 -0.98237335 -0.94610794 -0.99926992 -0.94307824 -0.42496585 -0.9689083 -0.73196583 -0.95195277 -0.40725591 -0.97777545
"SITTING" 23 0.27335125 -0.0133945 -0.10380868 -0.98760764 -0.93493356 -0.90558439 0.28986251 0.93650924 0.12175106 0.06301116 -0.98453672 -0.96091743 0.49631506 0.07700224 0.01013514 -0.00148823 -0.9845618 -0.97804584 0.23695076 -0.04725835 -0.06843256 0.06456732 -0.98036373 -0.94810953 -0.52793572 -0.09674222 -0.04346026 -0.04855611 -0.98708463 -0.98072745 -0.37111905 -0.94408077 -0.17423202 -0.94408077 -0.17423202 -0.9823755 0.01664767 -0.93659343 -0.16115315 -0.98651407 -0.01449388 -0.98632567 -0.95346041 -0.94203117 -0.98834526 -0.93078149 -0.99900536 -0.98455086 -0.97813622 -0.97265623 -0.98601963 -0.9795647 -0.9993427 -0.97714999 -0.95792029 -0.96542883 -0.98152324 -0.94373342 -0.99969467 -0.94583783 -0.63696124 -0.97412147 -0.7969795 -0.95229328 -0.51235707 -0.98070721
"SITTING" 24 0.27347569 -0.01312551 -0.10304106 -0.99059377 -0.95625596 -0.95705611 0.21855631 0.9196376 0.18225465 0.10955962 -0.98966015 -0.97169254 0.33649932 0.07633185 0.00476703 -0.001133 -0.98856438 -0.97957368 0.02340934 -0.03562296 -0.07501327 0.08004402 -0.98811165 -0.97795401 -0.34608162 -0.09517827 -0.04061694 -0.05159666 -0.99144201 -0.98978081 -0.13320108 -0.96897916 -0.11753969 -0.96897916 -0.11753969 -0.98555582 -0.11028413 -0.96463325 -0.03592611 -0.99130642 -0.21297802 -0.98952951 -0.9627732 -0.96699178 -0.99110001 -0.95499801 -0.99954677 -0.9888574 -0.97922824 -0.9819713 -0.98928881 -0.98155013 -0.99968625 -0.98567652 -0.98120018 -0.97468689 -0.98889155 -0.97625243 -0.99984406 -0.96890503 -0.66057828 -0.98446996 -0.80266635 -0.97797372 -0.57970546 -0.99085475
"SITTING" 25 0.27854148 -0.01476968 -0.10916044 -0.99189283 -0.94745762 -0.96513955 0.24520771 0.86568608 0.20828714 0.16714096 -0.98887998 -0.96341502 0.44263418 0.0752087 0.00485416 0.00210761 -0.99227862 -0.98287099 0.0013834 -0.03520521 -0.07480027 0.08527839 -0.98990758 -0.9811935 -0.44573988 -0.09548014 -0.03916514 -0.04955956 -0.99230465 -0.99131577 -0.12966949 -0.97040934 -0.18947194 -0.97040934 -0.18947194 -0.98954514 -0.15933665 -0.96656872 -0.05766469 -0.99286465 -0.20468416 -0.9914055 -0.95911726 -0.97477613 -0.99212428 -0.94484299 -0.99968084 -0.99247885 -0.982957 -0.9863264 -0.99275011 -0.98406803 -0.99977883 -0.98800255 -0.9838278 -0.97580589 -0.99055 -0.97982888 -0.99981977 -0.96701799 -0.69439349 -0.98794183 -0.78541518 -0.97935091 -0.56941726 -0.9917817
"SITTING" 26 0.25824353 -0.00713365 -0.09744487 -0.97976899 -0.94079897 -0.95000441 0.37636198 0.78295561 0.22310556 0.31438763 -0.96508293 -0.9492867 0.4953078 0.07644432 0.00692239 -0.00780238 -0.9922584 -0.98621522 0.04578534 -0.03702174 -0.08406485 0.07111095 -0.9910277 -0.97344481 -0.61639208 -0.09598482 -0.04030702 -0.04876272 -0.99588251 -0.99313983 -0.12314536 -0.95307999 -0.04632344 -0.95307999 -0.04632344 -0.99089844 -0.09251755 -0.95405295 -0.01781037 -0.99446645 -0.20440145 -0.98257955 -0.95429941 -0.96751915 -0.97875518 -0.93778354 -0.9994771 -0.99202543 -0.98586289 -0.98798998 -0.99329986 -0.98775459 -0.99979347 -0.99014488 -0.98174079 -0.97042369 -0.99131844 -0.96948819 -0.999766 -0.95241104 -0.51044953 -0.98948194 -0.85193185 -0.97646387 -0.46502456 -0.99398545
"SITTING" 27 0.2739413 -0.01552698 -0.10552191 -0.98858011 -0.97157913 -0.96585874 0.279721 0.83946471 0.21294702 0.27641743 -0.98244574 -0.98255334 0.65706469 0.0779039 0.00467072 -0.00611285 -0.9906581 -0.98509747 0.0659501 -0.03718308 -0.07973456 0.08337528 -0.98849243 -0.98206747 -0.50633794 -0.09516358 -0.03964108 -0.05038836 -0.99364032 -0.99222644 -0.0523732 -0.97948167 -0.20815713 -0.97948167 -0.20815713 -0.98946718 -0.12665448 -0.96356547 -0.07853426 -0.99403471 -0.18906389 -0.98868211 -0.97405786 -0.97466582 -0.9886592 -0.97126606 -0.99956733 -0.99083961 -0.98523858 -0.98708772 -0.99129227 -0.98608311 -0.99975964 -0.9872079 -0.98414112 -0.97684813 -0.98898462 -0.98103769 -0.99980504 -0.97476647 -0.66638632 -0.98877327 -0.80891134 -0.97948282 -0.47364492 -0.99239026
"SITTING" 28 0.27697763 -0.01854044 -0.11151794 -0.98327281 -0.93990524 -0.93666725 0.12209987 0.90733131 -0.11259673 0.13540257 -0.9891325 -0.97176635 0.14842636 0.07686716 0.01483382 0.00025785 -0.97628668 -0.96221945 0.13912418 -0.0339018 -0.06739439 0.0870254 -0.97967198 -0.95631651 -0.077037 -0.09539351 -0.04080078 -0.05790154 -0.98215566 -0.98071387 -0.09783711 -0.95578971 -0.0898221 -0.95578971 -0.0898221 -0.97327437 -0.06739206 -0.95517557 -0.04522852 -0.98121316 -0.10928138 -0.97982014 -0.94635165 -0.95222679 -0.98495671 -0.93988548 -0.99938025 -0.9768918 -0.96305425 -0.97293955 -0.97778678 -0.96399043 -0.9994957 -0.97372433 -0.96311763 -0.95418028 -0.98161514 -0.95320702 -0.99958819 -0.95392812 -0.57795361 -0.96917869 -0.74184986 -0.96029752 -0.61829554 -0.97946587
"SITTING" 29 0.27717998 -0.01663068 -0.11041182 -0.99074502 -0.9632225 -0.96806388 0.35080954 0.89156376 0.15565946 0.28625606 -0.98467915 -0.97360429 0.46927665 0.07454381 0.00598531 0.0031677 -0.99352556 -0.9840551 0.02472533 -0.03792711 -0.07557977 0.0580496 -0.9901787 -0.98833402 -0.58358844 -0.0953637 -0.04000184 -0.0470009 -0.99332203 -0.99531916 -0.20609309 -0.97801702 -0.22512804 -0.97801702 -0.22512804 -0.99071981 -0.08969803 -0.96237733 -0.06726147 -0.99539231 -0.19983349 -0.99109396 -0.9696095 -0.97562303 -0.99061752 -0.96169395 -0.9996115 -0.99344576 -0.98388319 -0.98847024 -0.99422018 -0.98549332 -0.99980419 -0.98839357 -0.99032925 -0.97393359 -0.99072776 -0.98725981 -0.99975466 -0.97334653 -0.72591682 -0.9900937 -0.8021252 -0.98026943 -0.44654362 -0.99506305
"SITTING" 30 0.26833608 -0.00804731 -0.09951545 -0.98362274 -0.937857 -0.95065404 0.16670177 0.82547384 0.11458839 0.34476602 -0.97836471 -0.95936131 0.23884071 0.07600577 0.00975693 -0.00278162 -0.98886458 -0.98042093 0.01209293 -0.03584265 -0.07435356 0.07020026 -0.98813267 -0.97647756 -0.46717065 -0.09527077 -0.04079306 -0.04882046 -0.99386855 -0.99249132 -0.14836799 -0.95748722 -0.07766568 -0.95748722 -0.07766568 -0.98779906 -0.06102923 -0.95584732 0.00552105 -0.99373739 -0.26850211 -0.98500878 -0.95407604 -0.96627409 -0.98323101 -0.93399258 -0.9995478 -0.98877544 -0.98040572 -0.98597832 -0.99001756 -0.98190212 -0.99979147 -0.98703463 -0.98200588 -0.96117711 -0.9884848 -0.97380495 -0.99963512 -0.95992339 -0.67106144 -0.98582633 -0.83070929 -0.97387628 -0.40736359 -0.99175068
"STANDING" 1 0.27891763 -0.01613759 -0.11060182 -0.9957599 -0.97319006 -0.97977588 0.28831048 0.942952 -0.27298383 0.01349058 -0.99376299 -0.98122596 0.46985826 0.07537665 0.00797573 -0.00368525 -0.99460454 -0.98564873 0.07443266 -0.02398773 -0.05939722 0.07480075 -0.98719195 -0.98773444 -0.45989716 -0.09960921 -0.04406279 -0.04895055 -0.99294511 -0.99513792 -0.22816548 -0.98427821 -0.24814202 -0.98427821 -0.24814202 -0.99236779 -0.1281631 -0.97649379 -0.03672864 -0.99496679 -0.28577784 -0.99524993 -0.97707085 -0.9852971 -0.99602835 -0.9722931 -0.99981734 -0.9946308 -0.9854187 -0.99075217 -0.99507376 -0.98701823 -0.99984008 -0.98638679 -0.98898446 -0.98077312 -0.98749713 -0.98710773 -0.99989594 -0.98535636 -0.71390333 -0.99254248 -0.8327483 -0.98461762 -0.51442544 -0.99481538
"STANDING" 2 0.27791147 -0.01842083 -0.10590854 -0.98727189 -0.95730499 -0.94974185 0.38464265 0.89692857 -0.3700627 0.12974716 -0.98668582 -0.97419442 0.61166964 0.07475886 0.01032918 -0.00837159 -0.98108572 -0.97105944 0.1811809 -0.02386239 -0.08203966 0.08783517 -0.97299863 -0.971442 -0.503353 -0.10556216 -0.04224195 -0.05465395 -0.979324 -0.98344726 -0.36090978 -0.96587518 -0.2014341 -0.96587518 -0.2014341 -0.98048908 -0.09590653 -0.96346634 -0.05987979 -0.9839519 -0.21255499 -0.98394674 -0.9598717 -0.9624712 -0.98905647 -0.95790884 -0.99941248 -0.98097324 -0.97085134 -0.97977515 -0.98300792 -0.97352024 -0.99958844 -0.96703711 -0.97257615 -0.9606277 -0.97498812 -0.97103605 -0.9989968 -0.96405217 -0.59215211 -0.9770653 -0.73716594 -0.9617759 -0.64402922 -0.97784983
"STANDING" 3 0.28004651 -0.01433766 -0.10162172 -0.96674254 -0.89344931 -0.91141902 0.14717134 0.93503078 -0.30173513 0.02476311 -0.98202043 -0.95742532 0.17741712 0.07509006 0.00771664 -0.00807178 -0.95708649 -0.94168679 0.03362778 -0.02466261 -0.05851019 0.06652621 -0.90046223 -0.92778862 -0.16032754 -0.09946026 -0.04724158 -0.04168322 -0.94093764 -0.96843375 -0.07137064 -0.92543082 -0.13934803 -0.92543082 -0.13934803 -0.95930384 -0.10935657 -0.89208935 0.10477219 -0.96233934 -0.20416966 -0.96012341 -0.90807535 -0.93950774 -0.96993129 -0.89243435 -0.99916903 -0.95766686 -0.94349797 -0.9691749 -0.96057092 -0.94394855 -0.99933527 -0.90128227 -0.93771116 -0.91617254 -0.90198567 -0.92312594 -0.99786841 -0.92696893 -0.58080413 -0.94862747 -0.72661511 -0.91368236 -0.50527052 -0.96033172
"STANDING" 4 0.28049975 -0.00948911 -0.09615749 -0.97692058 -0.86159738 -0.89688054 0.10611981 0.95619779 -0.07590091 0.16689383 -0.97290836 -0.91761346 0.34778869 0.07213284 -0.00653016 -0.02118899 -0.97258654 -0.93835468 0.18144237 -0.03064493 -0.06182485 0.07556364 -0.90968797 -0.94922715 -0.0619872 -0.10305789 -0.04612572 -0.04907535 -0.94963388 -0.97606517 -0.12608576 -0.90647805 -0.00635126 -0.90647805 -0.00635126 -0.96337074 0.02713338 -0.9009821 0.19636149 -0.96761407 -0.13937756 -0.97349755 -0.8895492 -0.93164342 -0.97873764 -0.85738028 -0.99850515 -0.97231089 -0.93762424 -0.96864841 -0.97570672 -0.94407531 -0.99912929 -0.90546416 -0.95599295 -0.91528096 -0.91246479 -0.94582584 -0.99903847 -0.91761401 -0.39538049 -0.95613928 -0.74444617 -0.91420917 -0.52035973 -0.96447114
"STANDING" 5 0.28254439 -0.00700419 -0.1021711 -0.96859182 -0.86943991 -0.86932732 0.05935334 0.9601887 -0.03871013 0.13863844 -0.97408821 -0.93197394 0.11172199 0.07251899 -0.0022199 -0.01228122 -0.96264708 -0.93121714 0.14220203 -0.03227119 -0.0509875 0.06909458 -0.91039522 -0.9337381 -0.07634115 -0.09222499 -0.03991082 -0.04222213 -0.94193004 -0.96117774 -0.0357212 -0.9061047 -0.0999979 -0.9061047 -0.0999979 -0.95686357 -0.07974481 -0.90067163 -0.04920292 -0.9584059 -0.06624533 -0.96450092 -0.89079636 -0.9150838 -0.97066841 -0.86793318 -0.99841584 -0.96305924 -0.93137021 -0.95843873 -0.96577892 -0.9362026 -0.99895279 -0.9096618 -0.93937352 -0.90719084 -0.91278092 -0.93185781 -0.99848521 -0.90464139 -0.55854605 -0.9418259 -0.67587966 -0.90454392 -0.5388593 -0.95228644
"STANDING" 6 0.28034625 -0.01812363 -0.11217283 -0.98175816 -0.92149319 -0.92569237 0.22660048 0.945139 -0.23025104 0.01391935 -0.98558307 -0.9684491 0.38474287 0.07306996 0.00871884 -0.00481712 -0.97313264 -0.94936228 0.05794416 -0.02825191 -0.05898236 0.07673947 -0.9475613 -0.94248659 -0.34401421 -0.10329253 -0.04288283 -0.05064322 -0.94642359 -0.96242216 -0.28473815 -0.94502288 -0.13340023 -0.94502288 -0.13340023 -0.96710244 -0.06780714 -0.93940474 -0.06663641 -0.96340622 -0.05235097 -0.97710029 -0.93033647 -0.94286402 -0.98406737 -0.92144911 -0.99895044 -0.97348054 -0.95140546 -0.96374352 -0.97523568 -0.95068145 -0.99909578 -0.93161238 -0.94327315 -0.9432396 -0.9528174 -0.94253917 -0.99914236 -0.9459498 -0.53891265 -0.95591401 -0.69884504 -0.9266643 -0.68445197 -0.95542514
"STANDING" 7 0.28272354 -0.01457403 -0.09977783 -0.97930757 -0.92340092 -0.91706417 0.35826162 0.95872869 -0.11760705 -0.05165737 -0.9879175 -0.966163 0.39943099 0.07519151 0.006947 -0.01084203 -0.97640354 -0.96581061 0.15838503 -0.02915822 -0.07743364 0.0851045 -0.94524769 -0.94964695 -0.44969511 -0.09015397 -0.04127976 -0.054539 -0.9659834 -0.97683776 -0.37096033 -0.94272466 -0.13166882 -0.94272466 -0.13166882 -0.97338131 -0.13041615 -0.94342556 0.04935296 -0.97737708 -0.20043839 -0.97668183 -0.94188378 -0.93855052 -0.98054134 -0.91911875 -0.99898884 -0.97632309 -0.96716509 -0.96822964 -0.97872908 -0.96685029 -0.99934339 -0.93812164 -0.95754867 -0.95716506 -0.94789199 -0.94581816 -0.99980982 -0.94561145 -0.44988901 -0.96741789 -0.72512965 -0.93870498 -0.60357116 -0.97367117
"STANDING" 8 0.27962099 -0.01481131 -0.106115 -0.98881542 -0.93847943 -0.92606526 0.30802181 0.95766992 -0.09046035 -0.0979392 -0.98769022 -0.95890411 0.60626122 0.0753739 0.00814952 0.00322153 -0.98919888 -0.97644214 -0.00423375 -0.0219672 -0.02801176 0.06368891 -0.97299038 -0.96942105 -0.44488946 -0.09775758 -0.04851907 -0.04784832 -0.98157309 -0.98550877 -0.19375358 -0.95376288 -0.19935438 -0.95376288 -0.19935438 -0.9849208 -0.12565195 -0.9528485 0.01992245 -0.98758059 -0.17660971 -0.98821986 -0.9500491 -0.95036294 -0.98918375 -0.93623172 -0.99838319 -0.98902924 -0.97617768 -0.97947719 -0.99041409 -0.97858173 -0.99930414 -0.96967744 -0.97259549 -0.97551228 -0.974201 -0.9680555 -0.99974448 -0.95374607 -0.57130851 -0.97974587 -0.80038414 -0.96456422 -0.53959856 -0.98370923
"STANDING" 9 0.28231006 -0.0200455 -0.09527475 -0.97574125 -0.93863576 -0.91929581 -0.00290622 0.9613235 -0.01038382 0.00914769 -0.98910316 -0.97257387 0.09841969 0.07600321 0.01306998 -0.00470079 -0.9699734 -0.96384933 -0.07458014 -0.02918314 -0.06081016 0.09924093 -0.92199061 -0.94604664 0.08613182 -0.0958977 -0.04191996 -0.05757431 -0.94910569 -0.97503653 0.07904814 -0.94516748 -0.17588866 -0.94516748 -0.17588866 -0.96952458 -0.10120053 -0.92103022 -0.02334934 -0.96982404 -0.21407239 -0.97166269 -0.94484943 -0.94168687 -0.97757925 -0.93879002 -0.99922667 -0.97131377 -0.9626243 -0.9671292 -0.97127882 -0.96823458 -0.99941661 -0.91697444 -0.9545143 -0.94151034 -0.92473858 -0.94195058 -0.99940298 -0.94633017 -0.60383798 -0.96324288 -0.66511391 -0.92976907 -0.58219198 -0.96749163
"STANDING" 10 0.2766503 -0.01554186 -0.10796408 -0.97840348 -0.91956184 -0.94127144 -0.02501307 0.95400879 -0.04315978 0.03469802 -0.99125948 -0.97541072 0.09859911 0.08097844 0.01190076 -0.00485841 -0.96431149 -0.94132866 -0.07963861 -0.02818543 -0.08768205 0.10325156 -0.92989506 -0.95886116 0.03637401 -0.10475383 -0.0371593 -0.05841625 -0.95036755 -0.97644502 0.08775877 -0.95198891 -0.24735718 -0.95198891 -0.24735718 -0.96516382 -0.19368202 -0.92978726 -0.06177551 -0.97163766 -0.26976546 -0.97009981 -0.92337875 -0.95527238 -0.98294925 -0.92186048 -0.99933412 -0.96356517 -0.94218776 -0.97224151 -0.96861214 -0.94484739 -0.99944303 -0.92400591 -0.9603238 -0.95091573 -0.93227394 -0.95839986 -0.99959563 -0.94011017 -0.62044726 -0.95163369 -0.68458412 -0.93778674 -0.57288975 -0.96561408
"STANDING" 11 0.27771556 -0.01719909 -0.10868663 -0.99497888 -0.96417333 -0.98638271 -0.00572638 0.95646454 -0.1730827 0.12719842 -0.9945294 -0.98104783 0.11165632 0.07600977 0.0124131 -0.00074592 -0.9925274 -0.97942828 -0.09496914 -0.02931415 -0.0765465 0.08105882 -0.98024249 -0.99421047 -0.10502693 -0.09951936 -0.03959921 -0.05247328 -0.9866904 -0.99557163 0.00709114 -0.98485384 -0.21897862 -0.98485384 -0.21897862 -0.98924238 -0.15607937 -0.97997801 -0.04310783 -0.99342818 -0.26403264 -0.99380805 -0.96870307 -0.98766979 -0.99557376 -0.96350679 -0.99980027 -0.99238545 -0.97928702 -0.98846079 -0.99341456 -0.98118582 -0.99979198 -0.97830172 -0.99402549 -0.98076297 -0.98100912 -0.99435309 -0.99991228 -0.98225541 -0.68641953 -0.9886366 -0.82787898 -0.98257652 -0.63780767 -0.99298102
"STANDING" 12 0.27740583 -0.01690025 -0.105527 -0.98124399 -0.92314025 -0.9206848 0.17642267 0.95731782 -0.21886536 -0.03953828 -0.98531421 -0.97048261 0.45159942 0.07446318 0.010048 -0.00788131 -0.9724402 -0.95320312 -0.01943044 -0.03000304 -0.07000838 0.07425682 -0.88365525 -0.94146921 -0.07080759 -0.09763804 -0.04095208 -0.04828637 -0.95541564 -0.97119549 -0.01823777 -0.94145994 -0.13283998 -0.94145994 -0.13283998 -0.96879068 -0.06291694 -0.88810137 0.07307145 -0.96928997 -0.06614426 -0.97646947 -0.93277568 -0.9471782 -0.98364721 -0.92285203 -0.99915848 -0.97197163 -0.95329178 -0.97112253 -0.97558144 -0.95666634 -0.99939362 -0.89029271 -0.94825186 -0.95260195 -0.8843852 -0.93852985 -0.99957139 -0.9452178 -0.56765517 -0.96085901 -0.76361071 -0.90235677 -0.52196234 -0.96305979
"STANDING" 13 0.27775843 -0.0167892 -0.11212414 -0.99102076 -0.94942244 -0.96753803 0.21745492 0.9426953 -0.23994315 -0.05248566 -0.9922324 -0.97468123 0.21653677 0.0758631 0.00762035 -0.00070498 -0.9876361 -0.97770417 0.08101386 -0.02954922 -0.07532052 0.08547125 -0.9555774 -0.97172176 -0.43944695 -0.09812 -0.04128726 -0.05392608 -0.97846512 -0.98098266 -0.34528086 -0.97156424 -0.0978852 -0.97156424 -0.0978852 -0.98680003 -0.06494604 -0.95782537 -0.0952835 -0.98363763 0.02471001 -0.98942597 -0.95942762 -0.9775673 -0.99181771 -0.94717981 -0.99971895 -0.98819828 -0.97775278 -0.98460856 -0.98818511 -0.97941225 -0.99972729 -0.95715411 -0.97291308 -0.97439438 -0.95581841 -0.97142515 -0.99986138 -0.97239356 -0.62295313 -0.98197754 -0.80300962 -0.9574888 -0.59480597 -0.9771974
